municipio_codigo|distrito_nombre|direccion_via_nombre|centro_tipo_descripcion|dat_codigo|direccion_codigo_postal|centro_titularidad|contacto_telefono2|contacto_telefono3|centro_tipo_desc_abreviada|direccion_numero|contacto_telefono1|centro_codigo|contacto_web|dat_nombre|centro_tipo_codigo|municipio_nombre|distrito_codigo|contacto_fax|direccion_coor_y|centro_titular|direccion_coor_x|direccion_via_tipo|centro_nombre|contacto_telefono4|contacto_email1|coord_x_centrica|coord_y_centrica|distancia_euclideana|ranking_ue
68||de los Herrenes|ESCUELA MUNICIPAL DE MÚSICA|4|28440|PÚBLICO|||E MUN.MUSICA||918548008|28056588|http://www.educa.madrid.org/em.guadarrama|Madrid-Oeste|185|Guadarrama||918543091|4502961.0|AYUNTAMIENTO|408202.0|CALLE|GUADARRAMA||em.guadarrama@educa.madrid.org|440157.3842874543|4474481.943970768|42804.242982151074|1447.0
73||de Estanislao Zazo|ESCUELA MUNICIPAL DE MÚSICA|2|28970|PÚBLICO|||E MUN.MUSICA|32|916042564|28056591|http://www.educa.madrid.org/em.villa.humanes|Madrid-Sur|185|Humanes de Madrid||916040119|4455906.0|AYUNTAMIENTO|429543.0|CALLE|VILLA DE HUMANES||em.villa.humanes@educa.madrid.org|440157.3842874543|4474481.943970768|21394.645316220147|1021.0
75||Duquesa de Alba|ESCUELA MUNICIPAL DE MÚSICA|3|28890|PÚBLICO|||E MUN.MUSICA||918862036|28056606|http://www.educa.madrid.org/em.loeches|Madrid-Este|185|Loeches||918851136|4470700.0|AYUNTAMIENTO|465082.0|PLAZA|LOECHES||em.loeches@educa.madrid.org|440157.3842874543|4474481.943970768|25209.910127093008|1095.0
82||de la Cañada|ESCUELA MUNICIPAL DE MÚSICA Y DANZA|1|28410|PÚBLICO|||E MUN. MUS-DANZA|26|918539840|28056618|http://www.educa.madrid.org/em.manzanares|Madrid-Norte|187|Manzanares el Real||918539825|4508812.0|AYUNTAMIENTO|427015.0|CALLE|MANZANARES EL REAL||em.manzanares@educa.madrid.org|440157.3842874543|4474481.943970768|36759.69275890849|1365.0
125||de España|ESCUELA MUNICIPAL DE MÚSICA|4|28294|PÚBLICO|918991526||E MUN.MUSICA|1|918995961|28056621|http://www.educa.madrid.org/em.robledo|Madrid-Oeste|185|Robledo de Chavela||918998545|4484083.0|AYUNTAMIENTO|395081.0|PLAZA|ROBLEDO DE CHAVELA||em.robledo@educa.madrid.org|440157.3842874543|4474481.943970768|46087.532992195556|1498.0
155||M-404 (Aranjuez-Brea)|ESCUELA MUNICIPAL DE MÚSICA|3|28594|PÚBLICO|||E MUN.MUSICA||918739590|28056631|http://www.educa.madrid.org/em.valdaracete|Madrid-Este|185|Valdaracete||918739522|4450961.0|AYUNTAMIENTO|483571.0|CTRA|VALDARACETE||em.valdaracete@educa.madrid.org|440157.3842874543|4474481.943970768|49375.873000004685|1512.0
161||Pizarro|ESCUELA MUNICIPAL DE MÚSICA|2|28342|PÚBLICO|918099637||E MUN.MUSICA||918018876|28056643|http://www.educa.madrid.org/em.valdemoro|Madrid-Sur|185|Valdemoro||918099602|4449479.0|AYUNTAMIENTO|442012.0|CALLE|VALDEMORO||em.valdemoro@educa.madrid.org|440157.3842874543|4474481.943970768|25071.63350574857|1087.0
172||Dinamarca|ESCUELA MUNICIPAL DE MÚSICA|3|28810|PÚBLICO|918859002||E MUN.MUSICA|2|918792772|28056655|http://www.educa.madrid.org/em.villalbilla|Madrid-Este|185|Villalbilla||918859011|4477867.0|AYUNTAMIENTO|468669.0|AVDA|VILLALBILLA||em.villalbilla@educa.madrid.org|440157.3842874543|4474481.943970768|28711.858784497457|1199.0
96||de la Constitución|ESCUELA INFANTIL PRIVADA|2|28600|PRIVADO|918113545||EIPR|51|636693632|28056679||Madrid-Sur|8|Navalcarnero|||4460130.0|Mª DEL CARMEN GARCÍA PÉREZ|414006.0|CALLE|PITUFOS||m.carmengarcia@escuelainfantilpitufos.com|439602.9362934363|4476838.754826255|30567.722117523568|472.0
79|Hortaleza|de Aránzazu|ESCUELA INFANTIL PRIVADA|5|28043|PRIVADO|687956282|627439191|EIPR|4|913814463|28056692|http://mamaqueca.es|Madrid-Capital|8|Madrid|16||4480036.0|ESCUELA INFANTIL MAMA QUECA, S.L.|444812.0|CALLE|MAMA QUECA I||mama.queca@telefonica.net|439602.9362934363|4476838.754826255|6112.014512423398|182.0
123||de Junkal|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|3|28522|PRIVADO|||CPR INF-PRI-SEC|4|914990122|28056709|http://www.luyferivas.com|Madrid-Este|72|Rivas-Vaciamadrid||914992112|4467593.0|COLEGIO LUYFERIVAS, S.L.|454049.0|CALLE|LUYFERIVAS||luyferivas@luyferivas.com|439602.9362934363|4476838.754826255|17151.46462904314|371.0
903||de los Labradores|ESCUELA INFANTIL PRIVADA|1|28760|PRIVADO|||EIPR|5|620523470|28056710||Madrid-Norte|8|Tres Cantos|||4494445.0|SUSANA EDURNE PÉREZ ESTURO|439650.0|AVDA|LUNALUNERA||suxperez@hotmail.com|439602.9362934363|4476838.754826255|17606.30807723441|378.0
79|Ciudad Lineal|de Florencio García|ESCUELA INFANTIL PRIVADA|5|28027|PRIVADO|914078672|628229864|EIPR|12|676117067|28056722||Madrid-Capital|8|Madrid|15||4476633.0|SIERVAS DE LOS POBRES, HIJAS SAGRADO CORAZON DE JESUS|445664.0|CALLE|JESUS NIÑO||e.i.jesusn@gmail.com|439602.9362934363|4476838.754826255|6064.55507877959|180.0
79|Ciudad Lineal|de Ramón Patuel|ESCUELA INFANTIL PRIVADA|5|28017|PRIVADO|||EIPR|10|917250134|28056734||Madrid-Capital|8|Madrid|15|917250134|4475490.0|PROMOCION DE JARDINES DE INFANCIA, S.A. (PROJARDIN,S.A.)|444341.0|CALLE|PROJARDIN VENTAS||ventas@projardin.es|439602.9362934363|4476838.754826255|4926.29549142182|126.0
79|Fuencarral-El Pardo|de las Islas Cíes|ESCUELA  INFANTIL-CASA DE NIÑOS|5|28035|PÚBLICO|||EEI-CN|11|917308460|28056771|http://www.educa.madrid.org/cn.bravomurillo.madrid|Madrid-Capital|6|Madrid|08|917308460|4481373.0|COMUNIDAD DE MADRID|439140.0|CALLE|BRAVO MURILLO||cn.bravomurillo.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6965.753655303683|326.0
79|Usera|de Tomelloso|ESCUELA  INFANTIL-CASA DE NIÑOS|5|28026|PÚBLICO|||EEI-CN|39|914752598|28056783|http://www.educa.madrid.org/cn.fuencisla.madrid|Madrid-Capital|6|Madrid|12|914752598|4470197.0|COMUNIDAD DE MADRID|440733.0|CALLE|NUESTRA SEÑORA DE LA FUENCISLA||cn.fuencisla.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|4323.433621688744|138.0
79|Puente de Vallecas|de Membezar|ESCUELA  INFANTIL-CASA DE NIÑOS|5|28053|PÚBLICO|||EEI-CN|25|917860722|28056795|http://www.educa.madrid.org/cn.ginerdelosrios.madrid|Madrid-Capital|6|Madrid|13|917860722|4470073.0|COMUNIDAD DE MADRID|443325.0|CALLE|GINER DE LOS RIOS||cn.ginerdelosrios.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|5428.8650968444545|207.0
5||Reyes Magos|ESCUELA  INFANTIL-CASA DE NIÑOS|3|28806|PÚBLICO|||EEI-CN|13|918802243|28056801|http://www.educa.madrid.org/cn.garabatos.alcala|Madrid-Este|6|Alcalá de Henares|||4482502.0|AYUNTAMIENTO|468025.0|AVDA|GARABATOS||cn.garabatos.alcala@educa.madrid.org|440157.3842874543|4474481.943970768|28998.712113025776|1211.0
92||Ginebra|ESCUELA  INFANTIL-CASA DE NIÑOS|2|28937|PÚBLICO|||EEI-CN|s/n|916465467|28056813|http://www.educa.madrid.org/cn.villaamil.mostoles|Madrid-Sur|6|Móstoles||916465467|4463207.0|AYUNTAMIENTO|427384.0|CALLE|VILLAAMIL||cn.villaamil.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|17037.714274483453|837.0
79|Moncloa-Aravaca|de Lamiaco|ESCUELA INFANTIL PRIVADA|5|28023|PRIVADO|618350702||EIPR|12|913729720|28056849|www.escuelamontessorimadrid.com|Madrid-Capital|8|Madrid|09||4480679.0|ELAP EDUCACIÓN, S.L.|430364.0|CALLE|ESCUELA MONTESSORI MADRID||casamontessorimadrid@gmail.com|439602.9362934363|4476838.754826255|10005.269952812101|267.0
79|Chamberí|del General Asensio Cabanillas|ESCUELA INFANTIL PRIVADA|5|28003|PRIVADO|||EIPR|37|915335469|28056850||Madrid-Capital|8|Madrid|07||4477409.0|COGUARD, S.L.|439057.0|CALLE|LITTLE FEM||paloma@colegiofem.es|439602.9362934363|4476838.754826255|789.4466382664748|6.0
79|Fuencarral-El Pardo|de Pico Salvaguardia|ESCUELA INFANTIL PRIVADA|5|28035|PRIVADO CONCERTADO|||EIPR|s/n|917387714|28056862|http://www.educacioninfantilsanvictor.es|Madrid-Capital|8|Madrid|08|917387714|4481488.0|PARROQUIA DE SAN VICTOR|439006.0|PLAZA|SAN VICTOR||cc.sanvictor.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|7303.70561940209|265.0
79|Moncloa-Aravaca|de Evaristo San Miguel|ESCUELA INFANTIL PRIVADA|5|28008|PRIVADO|||EIPR|11|915478067|28056874|http://www.eljardindelosgenios.es|Madrid-Capital|8|Madrid|09||4475322.0|HERMANAS OVEJERO PUENTE, S.L.|439283.0|CALLE|EL JARDIN DE LOS GENIOS||contacto@eljardindelosgenios.es|439602.9362934363|4476838.754826255|1550.1304573570603|18.0
79|Moratalaz|de Luis de Hoyos Sáinz|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|5|28030|PRIVADO CONCERTADO|917861347||CPR INF-PRI-SEC|170|917723811|28056886|https://www.gsdeducacion.com/ |Madrid-Capital|72|Madrid|14|917723121|4472732.0|GREDOS SAN DIEGO, SDAD. COOP. MADRILEÑA|446671.0|CALLE|GSD MORATALAZ||cc.gsandiegomoratalaz.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|6593.829497888959|250.0
6||de Ceuta|ESCUELA INFANTIL PRIVADA|1|28100|PRIVADO|657563230|661400236|EIPR|12|916613590|28056898||Madrid-Norte|8|Alcobendas|||4487855.0|GONZALEZ YARZ, S.L.|446047.0|CALLE|GARABATO||nuriayarz@gmail.com|439602.9362934363|4476838.754826255|12762.58652398912|311.0
90||Colonia Redondillo|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28411|PRIVADO|||CPR INF-PRI-SEC|8|918578942|28056904|www.laudefontenebro.com|Madrid-Oeste|72|Moralzarzal||918427722|4502838.0|EDUCACION GENERAL Y ARTES, S.A.|417956.0|CALLE|LAUDE FONTENEBRO SCHOOL||senior@laudefontenebro.com|439602.9362934363|4476838.754826255|33831.207493918744|487.0
61||Colmenarejo|ESCUELA INFANTIL PRIVADA|4|28260|PRIVADO|||EIPR|73|918587781|28056916|www.lashadas.es|Madrid-Oeste|8|Galapagar|||4491815.0|CLICKTOGAIN C2G, S.L.|414682.0|CALLE|LAS HADAS||escuelainfantil@lashadas.es|439602.9362934363|4476838.754826255|29074.74824045129|459.0
148||Alicante|ESCUELA INFANTIL PRIVADA|3|28850|PRIVADO|||EIPR|2|916569784|28056928|www.ceilunalunera.com|Madrid-Este|8|Torrejón de Ardoz|||4478413.0|TECNICAS INTEGRALES DE EDUCACION Y OCIO, S.L.|459199.0|CALLE|LUNA LUNERA||cei.lunalunera@hotmail.com|439602.9362934363|4476838.754826255|19659.195320733834|411.0
22||del Monte Romanillos|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|4|28669|PRIVADO|||CPR INF|s/n|916324920|28056941|http://www.educa.madrid.org/cpr.mirabal-infantil.boadilla|Madrid-Oeste|4|Boadilla del Monte||916324921|4474779.0|CIUDAD INFANTIL MIRABAL, S.A.|422683.0|CALLE|CIUDAD INFANTIL MIRABAL||info-infantil@colegiomirabal.com|439602.9362934363|4476838.754826255|17044.847729393867|367.0
148||Londres|ESCUELA INFANTIL PRIVADA|3|28850|PRIVADO|669788187||EIPR|70|916766583|28056953||Madrid-Este|8|Torrejón de Ardoz|||4479092.0|JIROMAR EDUCACION, S.L.|461207.0|CALLE|LA CASA DE LOS DUENDES||lacasadelosduendestorrejon@gmail.com|439602.9362934363|4476838.754826255|21721.249560056818|431.0
58||de Reinosa|ESCUELA INFANTIL PRIVADA|2|28941|PRIVADO|655400702||EIPR|30|607313291|28056965||Madrid-Sur|8|Fuenlabrada|||4461352.0|ESCUELA INFANTIL PELUCHES, S.L.|431411.0|CALLE|PELUCHES||eipeluches@hotmail.com|439602.9362934363|4476838.754826255|17519.914248770037|377.0
148||Cristo|ESCUELA INFANTIL PRIVADA|3|28850|PRIVADO|||EIPR|53|916566601|28056989||Madrid-Este|8|Torrejón de Ardoz|||4478776.0|MARIA DEL CARMEN DIEZ DIEZ|459231.0|CALLE|PEQUEÑECES||guarderiapequeneces@gmail.com|439602.9362934363|4476838.754826255|19723.432858712044|414.0
58||Higueral|ESCUELA INFANTIL PRIVADA|2|28944|PRIVADO|||EIPR|6-8|916905618|28056990|http://www.eimama.com|Madrid-Sur|8|Fuenlabrada|||4458693.0|BELEN LORIGADOS GONZALO|432093.0|CALLE|MAMA||directora@eimama.com|439602.9362934363|4476838.754826255|19638.42054102196|410.0
79|San Blas-Canillejas|de Canillejas a Vicálvaro|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|5|28022|PÚBLICO|913060349|917754201|CP INF-PRI|82|913060345|28057015|http://www.educa.madrid.org/cp.elsol.madrid|Madrid-Capital|14|Madrid|20|913060347|4475099.0|COMUNIDAD DE MADRID|448077.0|AVDA|EL SOL|903060349|cp.elsol.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|7943.618267364847|389.0
45||de las Moradas|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28770|PÚBLICO|||CP INF-PRI|3|918458083|28057027|http://www.educa.madrid.org/cp.angelleon.colmenarviejo|Madrid-Norte|14|Colmenar Viejo||918458084|4502094.0|COMUNIDAD DE MADRID|433914.0|CALLE|ANGEL LEON||cp.angelleon.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|28309.106053040436|1186.0
65||de los Arces|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28903|PÚBLICO|||CP INF-PRI|s/n|916963512|28057039|http://www.educa.madrid.org/cp.gloriafuertes.getafe|Madrid-Sur|14|Getafe||916835054|4463569.0|COMUNIDAD DE MADRID|438982.0|AVDA|GLORIA  FUERTES||cp.gloriafuertes.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|10976.059143987488|529.0
141||Ruiseñor|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28609|PÚBLICO|||CP INF-PRI|1-3|918124093|28057040|http://www.educa.madrid.org/cp.antonsevillano.sevilla|Madrid-Sur|14|Sevilla la Nueva||918124064|4466785.0|COMUNIDAD DE MADRID|412406.0|CALLE|ANTON SEVILLANO||cp.antonsevillano.sevilla@educa.madrid.org|440157.3842874543|4474481.943970768|28798.99783602034|1205.0
44||de la Nava|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28270|PÚBLICO|||CP INF-PRI|s/n|918589271|28057064|http://www.educa.madrid.org/cp.lasveredas.colmenarejo|Madrid-Oeste|14|Colmenarejo||918424719|4488199.0|COMUNIDAD DE MADRID|413732.0|CMNO|LAS VEREDAS||cp.lasveredas.colmenarejo@educa.madrid.org|440157.3842874543|4474481.943970768|29773.453962359366|1248.0
152||Ribadesella|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28250|PÚBLICO|918592885||CP INF-PRI-SEC|s/n|918593112|28057076|http://www.educa.madrid.org/cp.elencinar.torrelodones|Madrid-Oeste|70|Torrelodones||918592885|4491417.0|COMUNIDAD DE MADRID|421516.0|CALLE|EL ENCINAR||cp.elencinar.torrelodones@educa.madrid.org|440157.3842874543|4474481.943970768|25185.26019055159|1094.0
176||Rioja|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28691|PÚBLICO|||CP INF-PRI-SEC|14|918155505|28057088|http://www.educa.madrid.org/cp.mariamoliner.villanuevadelacanada|Madrid-Oeste|70|Villanueva de la Cañada||918106692|4477059.0|COMUNIDAD DE MADRID|415203.0|AVDA|MARIA MOLINER||cp.mariamoliner.villanuevadelacanada@educa.madrid.org|440157.3842874543|4474481.943970768|25087.09853577628|1088.0
79|Moncloa-Aravaca|del Doctor Federico Rubio y Galí|ESCUELA INFANTIL PRIVADA|5|28039|PRIVADO|670639349||EIPR|106|914507782|28057091|http://www.todoparalainfancia.es|Madrid-Capital|8|Madrid|09|914507782|4478647.0|TODO PARA LA INFANCIA. S.L.|439484.0|AVDA|TODO PARA LA INFANCIA||todoparalainfancia@gmail.com|439602.9362934363|4476838.754826255|1812.1524357150336|24.0
79|Chamartín|de Serrano|CENTRO DOCENTE EXTRANJERO EN ESPAÑA|5|28002|PRIVADO|914110571||CEXTRAN ESP|163|914116979|28057106|www.todoninos.es|Madrid-Capital|94|Madrid|05|915631863|4477716.0|EL MARAVILLOSO MUNDO DE LOS  NIÑOS, S.L.|442003.0|CALLE|TODO NIÑOS NURSERY SCHOOL (BRITANICO)||info@todoninos.es|439602.9362934363|4476838.754826255|2555.3600314677897|41.0
106||Nardo|ESCUELA INFANTIL PRIVADA|2|28981|PRIVADO|||EIPR|2|916995995|28057121|http://www.eipituco.es|Madrid-Sur|8|Parla|||4453821.0|HELENA FERNÁNDEZ GARCÍA|434055.0|CALLE|PITUCO||eipituco1@gmail.com|439602.9362934363|4476838.754826255|23676.921978112343|439.0
79|Moratalaz|del Arroyo de la Media Legua|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|5|28030|PRIVADO|646728452||CPR INF|29|914370889|28057143||Madrid-Capital|4|Madrid|14||4473570.0|CENTRO INFANTIL GLOBOS, S.L. UNIPERSONAL|444328.0|CALLE|GLOBOS||globos@escuelainfantilmoratalaz.es|439602.9362934363|4476838.754826255|5745.518701148926|162.0
79|Tetuán|de Fray Junipero Serra|ESCUELA INFANTIL PRIVADA|5|28039|PRIVADO CONCERTADO|618077047||EIPR|26|915703462|28057155|http://www.escuelansvictorias.es|Madrid-Capital|8|Madrid|06|915703462|4479568.0|OBRAS PARROQUIALES NUESTRA SEÑORA DE LAS VICTORIAS|440672.0|CALLE|NUESTRA SEÑORA DE LAS VICTORIAS||cc.nsvictoriastetuan.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|5290.118220574338|180.0
106||Felipe II|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28982|PÚBLICO|||IES|13|916986908|28057180|http://www.educa.madrid.org/ies.lasamericas.parla|Madrid-Sur|42|Parla||916981923|4454205.0|COMUNIDAD DE MADRID|435163.0|CALLE|LAS AMERICAS||ies.lasamericas.parla@educa.madrid.org|440157.3842874543|4474481.943970768|20882.96749038379|1002.0
22||de Victoria Eugenia de Battemberg|ESCUELA OFICIAL DE IDIOMAS|4|28660|PÚBLICO|||EOI|10|916322733|28057192|http://www.educa.madrid.org/eoi.boadilla.boadilla|Madrid-Oeste|80|Boadilla del Monte||916321518|4473631.0|COMUNIDAD DE MADRID|424966.0|CALLE|E.O.I. DE BOADILLA DEL MONTE||eoi.boadilla.boadilla@educa.madrid.org|440157.3842874543|4474481.943970768|15215.198395370977|709.0
167||Olivar|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28891|PÚBLICO|||IES|14|916608987|28057209|http://www.educa.madrid.org/ies.anammatute.velilla|Madrid-Este|42|Velilla de San Antonio||916551596|4469090.0|COMUNIDAD DE MADRID|458897.0|CALLE|ANA MARIA MATUTE||ies.anammatute.velilla@educa.madrid.org|440157.3842874543|4474481.943970768|19499.904021245555|948.0
83||del Acueducto|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28880|PÚBLICO|||IES|3|918877200|28057210|http://www.educa.madrid.org/ies.gasparsanz.meco|Madrid-Este|42|Meco||918876962|4488433.0|COMUNIDAD DE MADRID|472717.0|CALLE|GASPAR SANZ||ies.gasparsanz.meco@educa.madrid.org|440157.3842874543|4474481.943970768|35422.59927898332|1351.0
104||del Radar|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28860|PÚBLICO|||IES|33|916581899|28057222|http://www.educa.madrid.org/ies.adolfosuarez.paracuellos|Madrid-Este|42|Paracuellos de Jarama||916580437|4483703.0|COMUNIDAD DE MADRID|455441.0|PASEO|ADOLFO SUAREZ||ies.adolfosuarez.paracuellos@educa.madrid.org|440157.3842874543|4474481.943970768|17849.839874436228|879.0
79|Tetuán|de Francos Rodríguez|ESCUELA MUNICIPAL DE MÚSICA|5|28039|PÚBLICO|||E MUN.MUSICA|67|913980721|28057246|http://www.educa.madrid.org/em.manuelvazquezmontalban.madrid|Madrid-Capital|185|Madrid|06|913980722|4478771.0|AYUNTAMIENTO|439755.0|CALLE|MANUEL VAZQUEZ MONTALBAN||em.manuelvazquezmontalban.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|4307.889824111494|137.0
106||Alcorcón|ESCUELA  INFANTIL-CASA DE NIÑOS|2|28989|PÚBLICO|||EEI-CN||916053347|28057258||Madrid-Sur|6|Parla|||4454868.0|AYUNTAMIENTO|434086.0|CALLE|MOMO (PROGRAMA DE CASA DE NIÑOS)|||440157.3842874543|4474481.943970768|20532.13348033674|991.0
74||Río Tormés|ESCUELA  INFANTIL-CASA DE NIÑOS|2|28913|PÚBLICO|||EEI-CN|29|916937878|28057261|http://www.educa.madrid.org/eei.valleinclan.leganes|Madrid-Sur|6|Leganés||916937878|4465211.0|AYUNTAMIENTO|434278.0|CALLE|VALLE INCLAN||eei.valleinclan.leganes@educa.madrid.org|440157.3842874543|4474481.943970768|10978.049084818305|530.0
79|Carabanchel|de Castellflorite|INSTITUTO DE EDUCACIÓN SECUNDARIA|5|28019|PÚBLICO|||IES|4|914615211|28057271|http://www.educa.madrid.org/ies.renacimiento.madrid|Madrid-Capital|42|Madrid|11|915256849|4471756.0|COMUNIDAD DE MADRID|437410.0|CALLE|RENACIMIENTO||ies.renacimiento.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|3870.2572207433464|115.0
79|Fuencarral-El Pardo|de Fermín Caballero|ESCUELA INFANTIL PRIVADA|5|28034|PRIVADO|606207503||EIPR|61|917397984|28057295||Madrid-Capital|8|Madrid|08||4481533.0|PROMOCION DE JARDINES DE INFANCIA, S.A.|439777.0|CALLE|PROJARDIN MADRID-2||madridos@projardin.es|439602.9362934363|4476838.754826255|4697.4712266462675|115.0
152||Ángel Alberquilla Pulín|ESCUELA INFANTIL PRIVADA|4|28250|PRIVADO|629410181||EIPR|7|918591605|28057301|http://www.teteescuelainfantil.es|Madrid-Oeste|8|Torrelodones|||4492158.0|MARIA JOSE ALBERQUILLA TORRES|421557.0|CALLE|TETE||escuelainfantiltete@telefonica.net|439602.9362934363|4476838.754826255|23671.398129389516|438.0
115||Juan Pablo II|ESCUELA INFANTIL PRIVADA|4|28223|PRIVADO|608009696|606718861|EIPR|83|913529199|28057313||Madrid-Oeste|8|Pozuelo de Alarcón||913528057|4476591.0|ESCUELA Y RESIDENCIA INFANTIL PECAS, S.L.|431389.0|AVDA|PECAS||secretaria@pecas.net|439602.9362934363|4476838.754826255|8217.671926194324|238.0
115||de Portugalete|ESCUELA INFANTIL PRIVADA|4|28223|PRIVADO|||EIPR|8|913527129|28057325||Madrid-Oeste|8|Pozuelo de Alarcón|||4476628.0|DEGAMARTIN, S.L.|431162.0|CALLE|PEQUEÑECES||info@escuela-pequeneces.es|439602.9362934363|4476838.754826255|8443.56696584089|245.0
79|Chamartín|de Concha Espina|CENTRO PRIVADO DE EDUCACIÓN ESPECIAL|5|28036|PRIVADO CONCERTADO|||CPR EE|32|915641656|28057349|http://www.sanrafaelcolegio.com|Madrid-Capital|21|Madrid|05|915635005|4478066.0|ORDEN HOSPITALARIA DE SAN JUAN DE DIOS|442368.0|AVDA|HOSPITAL INFANTIL SAN RAFAEL||sanrafael.colegio@hsjd.es|440264.7489361702|4474293.580851064|4319.121585781045|131.0
79|Arganzuela|de Melilla|ESCUELA INFANTIL PRIVADA|5|28005|PRIVADO|914740446|914740446|EIPR|6|914740446|28057350||Madrid-Capital|8|Madrid|02|914740446|4472562.0|GARABATOS Y OCHO PATOS, S.L.|439708.0|CALLE|GARABATOS Y OCHO PATOS|914740446|secretaria.garabatosyochopatos@gmail.com|439602.9362934363|4476838.754826255|4278.045140754544|92.0
127||de la Coruña|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28231|PÚBLICO|||CP INF-PRI|70|916360291|28057362|http://www.educa.madrid.org/cp.sigloveintiuno.lasrozas|Madrid-Oeste|14|Rozas de Madrid, Las||916360291|4482503.0|COMUNIDAD DE MADRID|426540.0|CTRA|SIGLO XXI||cp.sigloveintiuno.lasrozas@educa.madrid.org|440157.3842874543|4474481.943970768|15804.129038206753|753.0
145||Almazara|ZONA CASAS DE NIÑOS|1|28160|PÚBLICO|||ZNAS.CN.|22|918433911|28057374|http://www.educa.madrid.org/zcn.talamanca|Madrid-Norte|5|Talamanca de Jarama|||4510889.0|COMUNIDAD DE MADRID|456732.0|CALLE|NORTE-8, TALAMANCA DE JARAMA||zcn.talamanca@educa.madrid.org|440157.3842874543|4474481.943970768|40002.39511247071|1417.0
106||Ataúlfo Argenta|ZONA CASAS DE NIÑOS|2|28981|PÚBLICO|||ZNAS.CN.|3|916991641|28057386|http://www.educa.madrid.org/zcn.parla|Madrid-Sur|5|Parla|||4453411.0|COMUNIDAD DE MADRID|434241.0|CALLE|SUR-7, PARLA||zcn.parla@educa.madrid.org|440157.3842874543|4474481.943970768|21885.80094161672|1044.0
92||del Tamarindo|ZONA CASAS DE NIÑOS|2|28935|PÚBLICO|||ZNAS.CN.|s/n|916476682|28057398|http://www.educa.madrid.org/zcn.mostoles|Madrid-Sur|5|Móstoles|||4462533.0|COMUNIDAD DE MADRID|421609.0|CALLE|SUR-8, MOSTOLES||zcn.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|22063.99378380146|1051.0
68||de los Dos Escoriales|ZONA CASAS DE NIÑOS|4|28440|PÚBLICO|||ZNAS.CN.|3|918548694|28057404|http://www.educa.madrid.org/zcn.guadarrama|Madrid-Oeste|5|Guadarrama|||4502557.0|COMUNIDAD DE MADRID|408106.0|CALLE|OESTE-3, GUADARRAMA||zcn.guadarrama@educa.madrid.org|440157.3842874543|4474481.943970768|42608.6846286834|1444.0
79|Hortaleza|de la Virgen del Carmen|ZONA CASAS DE NIÑOS|5|28033|PÚBLICO|||ZNAS.CN.|32|913820145|28057416|http://www.educa.madrid.org/zcn.sanmiguel.madrid|Madrid-Capital|5|Madrid|16||4480614.0|COMUNIDAD DE MADRID|444705.0|AVDA|CAPITAL-3, SAN MIGUEL||zcn.sanmiguel.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|7634.325105380023|369.0
22||de Federico García Lorca|ESCUELA INFANTIL|4|28660|PÚBLICO|687962222||EEI|4|916339061|28057428|http://www.educa.madrid.org/eei.takara.boadilla|Madrid-Oeste|3|Boadilla del Monte||916339067|4473296.0|AYUNTAMIENTO|423952.0|CALLE|TAKARA||eei.takara.boadilla@educa.madrid.org|440157.3842874543|4474481.943970768|16248.72127294549|788.0
